,S14_PM10,S14_PM25,S14_SO2,S14_NO2,S14_NOX,S14_NO,OUT
4060,75.68,7.76,3.9,50.63,71.64,21.01,4
4061,114.74,6.33,3.97,72.28,100.18,27.9,4
4062,107.13,5.37,4.2,106.18,166.48,60.3,3
4063,83.93,5.45,4.0,95.83,137.6,41.77,3
4064,81.32,5.51,3.78,56.31,81.79,25.48,3
4065,78.35,4.9,3.68,49.22,71.77,22.55,3
4066,68.38,5.39,3.67,45.01,62.12,17.12,3
4067,63.93,5.23,3.62,27.03,39.4,12.37,2
4068,45.97,4.75,3.83,22.74,33.8,11.06,2
4069,32.97,4.91,3.88,19.15,29.83,10.68,2
4070,38.05,4.85,3.86,15.86,22.98,7.12,2
4071,39.19,4.84,3.92,18.48,25.18,6.71,2
4072,30.31,5.01,3.86,12.76,18.93,6.17,2
4073,34.96,5.6,3.85,16.12,25.62,9.5,1
4074,24.92,5.92,3.78,19.64,30.36,10.71,1
4075,18.41,5.2,3.83,26.83,43.83,17.0,1
4076,19.0,4.6,3.75,35.42,48.7,13.28,1
4077,23.02,4.17,3.91,39.46,53.01,13.55,1
4078,18.89,4.96,3.74,37.41,52.23,14.82,1
4079,23.65,5.18,3.85,40.33,59.28,18.95,2
4080,34.49,5.14,3.63,31.24,52.13,20.89,2
4081,25.31,4.58,3.59,45.87,75.55,29.68,1
4082,18.75,5.03,3.66,48.14,70.63,22.48,1
4083,17.83,5.43,3.56,30.17,42.55,12.38,1
4084,12.48,4.72,3.51,35.64,47.85,12.21,1
4085,8.74,4.75,3.54,44.77,52.85,8.08,2
4086,6.11,4.22,3.7,90.87,109.81,18.94,2
4087,4.31,3.88,3.63,77.02,95.19,18.16,2
4088,4.21,3.93,3.61,70.71,84.87,14.16,3
4089,4.31,3.06,3.65,104.71,135.27,30.56,3
4090,4.3,2.44,3.62,101.23,122.22,20.99,3
4091,4.75,2.29,3.84,127.57,189.43,61.86,3
4092,5.09,2.46,3.54,119.66,172.12,52.45,3
4093,4.78,2.55,3.32,101.86,132.52,30.67,2
4094,5.17,2.06,3.23,71.45,84.69,13.25,2
4095,6.33,4.85,3.19,66.92,77.34,10.42,1
4096,6.4,5.36,3.21,49.55,60.15,10.6,2
4097,5.72,5.3,3.28,62.42,90.26,27.84,2
4098,5.5,4.11,3.38,73.71,112.9,39.19,3
4099,5.49,3.11,3.69,114.95,202.05,87.1,3
4100,5.71,4.78,3.83,120.19,226.66,106.47,2
4101,22.77,5.34,3.62,97.21,170.13,72.92,2
4102,36.86,5.66,3.48,95.56,156.54,60.98,3
4103,63.66,6.86,3.45,108.24,171.48,63.24,3
4104,62.71,6.67,3.44,107.73,156.14,48.41,3
4105,50.84,7.74,3.38,105.33,143.35,38.02,2
4106,48.9,12.83,3.3,94.02,119.11,25.09,3
4107,35.51,10.02,3.4,104.8,138.49,33.69,2
4108,39.2,8.2,3.32,96.11,123.47,27.36,3
4109,27.61,11.17,3.59,105.05,143.38,38.33,3
4110,19.66,10.0,3.55,113.18,172.51,59.33,2
4111,20.6,8.42,3.33,70.43,97.86,27.43,2
4112,24.82,7.35,3.11,58.2,77.23,19.04,2
4113,18.38,7.28,3.21,63.88,84.12,20.24,2
4114,13.34,7.11,3.08,72.96,87.13,14.17,2
4115,10.09,6.46,3.4,56.31,81.28,24.97,1
4116,7.38,5.87,3.33,34.49,48.69,14.2,1
4117,5.64,5.47,3.35,34.35,45.18,10.83,1
4118,5.73,3.98,3.37,29.68,37.3,7.62,1
4119,4.92,2.82,3.59,26.08,32.49,6.41,1
4120,4.57,2.93,3.49,38.12,52.61,14.49,2
4121,4.64,2.66,3.62,73.1,103.06,29.96,2
4122,4.2,2.01,3.64,94.51,130.19,35.68,3
4123,6.28,5.05,3.88,107.53,167.64,60.1,2
4124,15.69,5.31,3.86,99.74,151.28,51.53,1
4125,11.18,5.37,3.81,40.82,59.83,19.02,1
4126,8.58,5.06,3.88,18.19,26.21,8.02,1
4127,21.22,4.49,3.84,18.14,27.41,9.27,1
4128,14.86,5.14,3.75,21.38,32.81,11.43,1
4129,10.4,5.56,3.81,24.1,33.19,9.09,1
4130,8.09,4.95,3.8,34.14,52.74,18.6,2
4131,29.24,4.37,3.9,39.88,56.2,16.31,2
4132,20.47,3.96,3.93,76.59,95.03,18.43,3
4133,14.4,3.67,4.27,142.68,211.0,68.31,3
4134,13.25,3.56,4.73,169.38,294.16,124.78,3
4135,44.1,5.32,4.97,188.05,363.68,175.63,4
4136,65.01,9.86,5.38,218.41,454.62,236.22,3
4137,60.05,7.83,5.22,197.44,407.11,209.66,3
4138,70.23,7.28,4.26,97.58,179.93,82.35,3
4139,56.58,14.04,3.13,69.18,113.26,44.08,2
4140,36.88,10.77,3.22,64.86,99.1,34.24,2
4141,27.09,9.14,3.1,64.91,98.71,33.8,2
4142,25.74,8.17,3.22,60.02,88.48,28.46,1
4143,18.02,6.63,3.03,49.22,74.72,25.5,2
4144,12.61,5.69,3.23,63.29,111.27,47.98,2
4145,9.02,5.46,3.41,84.46,173.73,89.27,2
4146,12.36,4.72,3.65,95.21,206.9,111.7,3
4147,27.21,4.2,3.86,114.7,253.22,138.52,3
4148,59.66,3.89,3.95,124.85,279.55,154.7,3
4149,59.37,4.64,3.38,71.72,141.17,69.45,3
4150,67.56,6.12,3.81,102.73,171.18,68.46,3
4151,67.7,26.85,3.79,71.35,101.08,29.74,3
4152,53.03,35.78,3.59,51.28,77.17,25.89,2
4153,42.94,27.16,3.58,46.2,69.15,22.95,2
4154,46.47,23.52,3.51,46.87,68.45,21.58,2
4155,32.77,17.36,3.56,63.76,87.2,23.44,3
4156,22.98,13.05,3.78,116.98,163.89,46.9,3
4157,16.13,10.04,4.36,191.86,337.22,145.35,4
4158,13.59,7.93,4.87,240.82,483.16,242.35,3
4159,42.07,6.54,4.08,141.52,261.21,119.69,3
4160,43.69,7.24,3.81,106.01,189.03,83.02,3
4161,31.03,5.98,3.72,104.14,194.21,90.07,3
4162,35.4,5.69,3.78,103.81,187.63,83.82,3
4163,45.7,10.92,4.01,109.41,202.1,92.69,2
4164,38.27,8.6,3.8,75.02,123.05,48.02,2
4165,27.54,7.99,3.63,77.5,130.41,52.91,2
4166,19.71,5.73,3.82,84.56,162.17,77.6,2
4167,26.02,5.64,4.01,84.72,165.32,80.6,3
4168,37.28,5.35,4.41,113.17,238.78,125.61,3
4169,29.01,4.64,4.7,148.68,324.18,175.51,3
4170,43.76,4.2,4.72,154.1,333.17,179.07,3
4171,56.06,4.82,4.19,131.91,254.17,122.26,3
4172,38.32,4.77,3.81,104.28,181.64,77.36,3
4173,46.04,7.88,3.76,111.41,182.17,70.76,2
4174,41.79,14.64,3.84,95.71,148.67,52.95,2
4175,30.44,12.18,3.42,78.17,121.26,43.09,2
4176,29.04,10.38,3.63,73.79,114.22,40.43,1
4177,22.63,8.46,3.53,42.46,66.04,23.58,2
4178,11.7,6.24,3.62,55.96,81.87,25.9,2
4179,8.19,6.05,3.76,53.81,72.35,18.54,1
4180,5.73,5.5,3.62,47.82,66.15,18.33,2
4181,4.75,4.01,3.74,58.61,78.0,19.39,2
4182,4.24,2.81,4.04,78.73,99.88,21.15,2
4183,4.2,2.09,4.12,65.05,76.61,11.57,2
4184,4.02,3.46,3.65,58.45,80.26,21.8,2
4185,41.3,12.0,3.91,92.93,129.87,36.94,2
4186,43.02,9.85,3.64,57.05,76.73,19.69,2
4187,30.37,8.05,3.49,79.05,101.06,22.01,3
4188,21.26,6.78,3.45,105.82,136.39,30.56,3
4189,15.01,6.06,3.44,116.12,150.51,34.39,3
4190,14.33,5.14,3.66,142.74,200.04,57.3,3
4191,26.21,4.55,3.72,151.18,235.21,84.04,3
4192,19.43,4.16,3.85,162.77,264.68,101.91,3
4193,30.49,8.73,4.18,167.64,337.4,169.77,3
4194,24.3,7.45,3.86,111.88,202.15,90.27,2
4195,38.04,10.98,3.36,84.27,124.32,40.05,2
4196,34.22,8.7,3.37,71.74,109.32,37.58,2
4197,23.96,7.05,3.38,63.48,100.91,37.42,2
4198,17.07,6.99,3.37,61.82,99.2,37.39,2
4199,12.8,6.74,3.49,79.41,143.31,63.9,2
4200,16.3,5.63,3.58,89.88,170.69,80.81,3
4201,30.57,5.16,4.31,149.58,327.55,177.97,3
4202,76.39,6.89,3.76,99.7,200.28,100.59,3
4203,68.99,5.98,4.14,119.92,237.19,117.26,3
4204,63.98,7.26,4.91,128.62,243.44,114.82,3
4205,89.78,24.43,4.35,102.8,175.61,72.81,3
4206,83.79,18.18,3.87,80.89,134.66,53.76,3
4207,68.17,16.89,3.67,115.5,166.22,50.73,3
4208,74.68,13.8,3.46,81.83,111.27,29.44,3
4209,51.41,9.02,3.23,52.94,70.26,17.33,2
4210,33.48,7.22,3.32,55.54,84.49,28.95,2
4211,23.44,5.99,3.23,54.39,73.82,19.43,2
4212,16.41,5.86,3.2,70.09,99.77,29.68,2
4213,11.51,5.04,3.24,68.97,101.82,32.86,2
4214,8.78,5.15,3.14,56.79,77.59,20.8,1
4215,6.83,4.5,3.4,28.25,41.07,12.82,1
4216,4.78,4.05,3.37,19.97,30.32,10.35,1
4217,3.75,3.35,3.39,19.93,27.08,7.16,1
4218,3.84,2.34,3.36,16.74,25.13,8.39,1
4219,3.63,1.65,3.42,18.74,24.68,5.94,1
4220,4.34,1.47,3.88,21.03,29.03,8.0,1
4221,4.14,1.86,4.46,17.5,25.59,8.09,1
4222,4.59,1.37,4.7,22.83,36.13,13.3,1
4223,4.47,0.98,5.02,21.43,35.81,14.38,1
4224,4.03,1.75,4.98,17.76,30.47,12.71,1
4225,11.49,3.72,4.06,19.38,34.24,14.86,1
4226,8.07,3.53,3.76,23.47,43.37,19.9,1
4227,6.47,3.91,3.79,24.17,44.42,20.26,1
4228,5.46,4.46,3.82,27.16,45.76,18.6,1
4229,4.78,4.41,3.7,31.11,48.69,17.58,1
4230,4.29,3.54,3.73,34.82,55.25,20.43,1
4231,4.11,3.53,3.78,35.7,52.74,17.03,1
4232,4.77,3.28,3.73,42.58,66.56,23.98,1
4233,4.24,2.34,3.59,37.64,55.35,17.71,1
4234,3.91,2.72,3.64,28.9,48.03,19.13,1
4235,4.46,1.92,3.67,35.16,50.44,15.28,1
4236,4.82,1.81,3.69,29.08,42.72,13.64,1
4237,4.28,1.79,3.62,31.81,43.02,11.21,1
4238,4.0,1.84,3.54,23.8,34.08,10.28,1
4239,4.8,1.95,3.32,31.56,41.59,10.04,1
4240,8.44,4.26,3.35,23.7,33.65,9.95,1
4241,6.43,3.91,3.29,20.66,29.06,8.4,1
4242,6.18,4.18,3.36,17.64,24.97,7.32,1
4243,4.33,4.31,3.36,18.88,27.31,8.43,1
4244,4.12,3.1,3.53,19.77,29.51,9.74,1
4245,4.59,2.72,3.5,42.98,59.47,16.5,2
4246,4.33,1.9,3.6,77.49,122.97,45.48,2
4247,4.74,2.23,3.69,98.09,156.9,58.81,2
4248,24.2,4.28,3.72,61.85,109.08,47.22,2
4249,42.3,4.12,3.71,43.26,76.59,33.33,2
4250,29.61,4.03,3.92,50.37,82.67,32.31,1
4251,20.73,4.73,3.86,46.11,75.57,29.47,2
4252,14.54,4.61,4.14,61.58,93.02,31.44,2
4253,10.31,4.87,4.04,55.98,83.51,27.53,2
4254,7.22,4.31,3.84,75.08,108.91,33.84,2
4255,5.38,3.92,3.87,87.44,151.75,64.3,2
4256,12.82,3.64,3.54,79.98,113.2,33.22,2
4257,32.87,3.45,3.59,69.84,99.24,29.4,2
4258,23.5,3.32,3.42,75.35,98.5,23.15,2
4259,28.69,3.31,3.54,57.05,86.15,29.1,1
4260,23.82,3.49,2.93,34.68,47.65,12.98,1
4261,16.72,3.68,2.93,36.19,48.07,11.88,1
4262,12.84,3.97,2.93,41.75,50.53,8.78,1
4263,9.16,4.06,2.9,36.6,45.46,8.86,1
4264,6.41,3.74,2.91,42.33,52.18,9.85,2
4265,5.49,4.03,3.0,62.88,87.55,24.67,2
4266,28.74,12.54,3.11,89.97,130.7,40.73,3
4267,24.29,10.22,3.54,131.22,233.85,102.63,3
4268,24.07,8.61,3.67,141.39,259.55,118.16,3
4269,34.42,7.54,3.45,120.88,219.13,98.25,3
4270,56.75,7.47,2.98,43.29,75.37,32.08,3
4271,52.42,12.51,2.97,41.6,66.72,25.12,2
4272,37.43,10.98,5.51,40.17,62.54,22.37,2
4273,27.64,14.54,6.13,41.39,62.24,20.85,3
4274,33.59,32.97,6.11,41.33,61.8,20.47,2
4275,24.81,23.58,6.0,64.75,97.18,32.43,3
4276,18.99,17.23,5.35,115.13,147.64,32.5,4
4277,14.2,12.16,5.36,200.81,352.42,151.61,3
4278,11.55,10.84,4.84,154.2,264.61,110.41,2
4279,25.47,8.49,4.09,97.06,160.28,63.22,2
4280,33.04,6.84,4.07,93.17,163.87,70.7,3
4281,23.18,5.7,4.18,100.18,188.31,88.13,2
4282,18.22,5.37,3.97,85.37,146.36,60.99,2
4283,30.28,10.44,3.89,78.21,133.72,55.5,2
4284,31.86,8.28,4.22,89.53,161.14,71.61,2
4285,23.57,7.91,3.91,78.61,139.13,60.53,2
4286,23.38,6.82,3.99,74.92,133.17,58.25,2
4287,16.39,5.87,3.75,68.24,113.7,45.46,2
4288,12.42,6.43,4.19,89.29,167.56,78.27,3
4289,15.07,11.42,4.33,111.26,230.41,119.15,3
4290,15.68,9.16,4.48,141.62,309.86,168.24,3
4291,20.8,8.79,4.56,120.97,263.8,142.83,3
4292,54.93,19.89,5.23,146.75,314.12,167.37,4
4293,94.03,15.7,5.91,142.72,281.45,138.73,4
4294,101.99,22.74,6.69,147.17,274.84,127.67,4
4295,140.06,30.69,7.64,146.51,241.66,95.15,4
4296,100.67,24.91,6.54,154.97,236.7,81.73,3
4297,78.04,30.34,5.64,120.71,175.59,54.88,3
4298,86.02,35.16,5.01,98.39,139.5,41.11,3
4299,51.86,25.8,4.91,125.64,162.64,37.01,3
4300,29.46,19.27,4.73,145.26,193.92,48.66,3
4301,39.11,19.62,5.02,183.2,294.32,111.12,3
4302,50.28,15.08,5.75,180.03,324.84,144.81,3
4303,81.04,20.19,5.72,191.17,356.79,165.62,4
4304,102.14,32.83,4.48,132.65,212.13,79.48,3
4305,72.18,24.34,5.32,148.62,275.19,126.57,3
4306,74.82,26.6,5.35,142.6,257.75,115.15,3
4307,78.14,32.66,4.3,109.4,194.68,85.28,3
4308,51.81,23.79,4.14,94.21,152.29,58.08,3
4309,58.41,18.44,3.74,83.04,134.85,51.82,3
4310,52.87,20.68,3.63,86.84,146.51,59.67,2
4311,48.37,15.56,3.69,84.05,151.9,67.85,2
4312,40.99,12.75,3.72,91.09,169.57,78.48,2
4313,33.2,10.81,3.5,98.43,180.41,81.98,3
4314,34.32,8.55,4.05,155.13,328.4,173.27,3
4315,29.87,8.75,4.11,157.66,342.59,184.94,3
4316,52.6,14.84,4.13,163.76,354.5,190.73,3
4317,72.73,12.34,4.27,127.06,225.26,98.21,3
4318,86.69,13.27,3.46,95.83,156.3,60.46,4
4319,103.35,23.69,3.31,64.05,96.08,32.02,3
4320,63.4,17.61,2.97,46.14,66.92,20.78,3
4321,51.72,13.96,2.97,35.62,49.9,14.28,2
4322,36.73,11.29,3.07,54.27,74.91,20.64,2
4323,26.41,9.45,3.3,80.22,111.09,30.87,2
4324,19.13,7.77,3.26,90.61,116.81,26.2,3
4325,16.03,6.48,3.65,116.22,175.64,59.41,3
4326,22.08,5.48,4.0,143.12,243.9,100.79,3
4327,31.59,5.52,4.27,159.19,286.12,126.93,4
4328,43.96,4.93,4.98,209.93,436.66,226.72,3
4329,48.92,5.46,4.69,168.32,340.68,172.36,3
4330,61.22,19.38,3.74,80.8,116.3,35.5,3
4331,51.12,28.66,3.96,76.03,106.37,30.34,3
4332,40.96,22.03,6.09,105.53,200.5,94.96,3
4333,29.81,16.89,5.48,116.83,228.74,111.9,3
4334,35.94,14.11,6.2,124.03,255.94,131.91,3
4335,54.78,11.14,3.73,48.96,63.64,14.68,2
4336,43.46,9.78,3.71,56.74,88.25,31.51,2
4337,46.68,8.38,3.86,72.74,119.88,47.14,2
4338,32.68,8.09,4.03,96.22,177.87,81.65,3
4339,23.79,7.24,4.08,107.0,208.0,101.0,2
4340,36.87,8.15,4.11,86.22,164.71,78.49,2
4341,39.54,7.19,3.55,57.65,100.08,42.42,3
4342,62.97,7.17,3.63,48.96,77.26,28.3,3
4343,60.84,9.04,3.6,33.21,54.7,21.48,3
4344,53.83,7.58,3.51,36.73,60.55,23.82,2
4345,46.45,7.17,3.72,54.9,91.69,36.79,3
4346,52.01,6.39,3.62,52.51,79.59,27.08,2
4347,37.24,5.79,3.87,97.58,157.87,60.29,3
4348,27.63,5.99,4.22,136.08,207.75,71.67,3
4349,46.22,12.7,4.71,194.31,353.48,159.18,4
4350,50.28,11.05,5.46,241.69,500.37,258.69,3
4351,84.7,24.1,4.67,152.6,292.52,139.92,4
4352,92.49,24.25,4.02,108.42,178.41,69.99,3
4353,72.96,18.56,3.91,105.9,162.92,57.02,3
4354,70.81,14.77,3.52,55.37,70.5,15.14,2
4355,47.19,18.8,3.56,59.43,76.55,17.12,2
4356,33.56,14.63,3.66,72.84,88.07,15.23,2
4357,24.54,11.14,3.54,65.15,75.63,10.49,2
4358,18.06,8.74,3.64,83.87,117.33,33.46,2
4359,12.67,7.76,3.41,76.91,94.81,17.9,2
4360,9.54,7.55,3.6,89.87,129.24,39.37,2
4361,9.49,6.91,3.88,97.62,152.69,55.07,2
4362,7.46,6.63,3.54,74.9,105.69,30.79,3
4363,12.53,5.99,4.12,141.52,264.35,122.83,3
4364,19.71,6.1,3.78,113.41,181.56,68.15,2
4365,20.26,4.59,3.47,50.58,71.52,20.93,2
4366,27.82,5.36,3.51,53.88,82.03,28.15,2
4367,23.61,5.94,3.48,81.95,118.82,36.87,2
4368,17.36,5.79,3.54,92.03,121.03,29.0,2
4369,18.24,5.98,3.39,65.4,84.03,18.63,2
4370,13.15,5.57,3.4,71.74,88.89,17.15,1
4371,9.83,5.4,3.35,47.8,63.93,16.14,1
4372,7.5,5.05,3.21,36.3,46.14,9.84,1
4373,5.5,5.3,3.2,43.27,58.14,14.87,2
4374,5.89,4.89,3.4,70.29,91.52,21.24,3
4375,5.63,5.48,3.53,110.19,154.04,43.85,2
4376,5.02,4.64,3.34,71.69,89.65,17.96,1
4377,4.91,3.25,3.2,34.04,44.75,10.71,1
4378,4.54,2.32,3.32,17.57,24.46,6.89,1
4379,4.24,2.65,3.25,16.05,23.08,7.04,1
4380,5.13,2.07,3.26,15.42,21.1,5.68,1
4381,4.96,2.63,3.19,15.62,21.64,6.03,1
4382,5.06,2.16,3.28,16.44,22.8,6.36,1
4383,4.9,3.54,3.25,23.84,31.4,7.56,1
4384,10.29,5.38,3.27,35.03,45.57,10.54,1
4385,8.77,5.45,3.17,23.28,33.24,9.96,1
4386,18.33,5.89,3.23,24.47,33.29,8.82,1
4387,13.31,5.61,3.36,42.54,57.59,15.04,1
4388,10.29,6.05,3.26,26.76,40.52,13.76,1
4389,7.75,5.76,3.36,27.47,43.04,15.57,1
4390,5.68,4.93,3.37,24.78,38.02,13.23,1
4391,4.35,3.97,3.44,29.28,46.49,17.21,1
4392,3.94,2.78,3.65,27.46,40.95,13.49,1
4393,3.71,1.97,3.77,29.16,43.41,14.25,1
4394,4.26,1.86,3.62,31.87,46.32,14.46,1
4395,3.88,1.3,3.43,34.48,46.24,11.77,1
4396,3.62,0.91,3.51,35.84,50.65,14.8,1
4397,3.43,0.64,3.58,35.93,46.34,10.41,1
4398,3.3,0.45,3.48,39.88,51.85,11.97,1
4399,3.21,0.31,3.54,46.08,58.0,11.92,1
4400,3.15,0.26,3.75,36.4,44.1,7.71,1
4401,3.18,0.98,3.09,31.73,40.5,8.78,1
4402,3.15,0.71,3.26,34.27,43.44,9.16,1
4403,3.56,1.1,3.19,24.59,32.32,7.74,1
4404,4.37,1.39,3.18,21.62,27.12,5.5,1
4405,8.86,3.96,3.28,19.01,25.24,6.23,1
4406,10.34,3.67,3.41,32.58,50.76,18.18,1
4407,7.28,3.47,3.28,43.32,62.46,19.14,2
4408,5.64,3.33,3.44,92.2,144.49,52.28,2
4409,16.18,3.25,3.65,80.72,117.17,36.45,2
4410,23.9,3.55,3.78,58.68,93.41,34.74,2
4411,30.38,3.58,4.17,37.1,61.85,24.75,3
4412,62.6,3.41,3.97,32.76,52.87,20.11,2
4413,48.84,3.29,3.94,30.47,51.88,21.4,2
4414,45.97,3.4,3.78,37.34,59.56,22.22,2
4415,32.38,4.47,4.13,33.82,62.28,28.46,2
4416,27.06,5.25,3.88,39.02,63.36,24.34,2
4417,18.94,4.59,4.24,50.57,73.99,23.42,2
4418,13.26,4.33,4.66,60.14,81.87,21.73,2
4419,9.31,3.93,4.14,72.07,95.23,23.16,2
4420,7.07,3.9,4.24,68.85,93.26,24.41,2
4421,6.52,5.53,4.01,64.6,89.17,24.57,1
4422,8.28,7.06,3.74,49.89,64.22,14.33,1
4423,6.71,4.94,3.8,42.44,55.48,13.04,1
4424,5.86,3.47,3.83,41.04,50.0,8.97,1
4425,5.53,2.64,3.77,44.92,58.41,13.49,1
4426,4.77,1.85,3.79,41.65,56.01,14.36,1
4427,4.3,1.39,4.12,39.8,51.47,11.67,1
4428,4.91,2.99,4.23,39.74,49.44,9.7,1
4429,4.37,2.1,3.78,49.22,57.05,7.84,2
4430,4.57,1.5,4.06,87.78,138.98,51.2,2
4431,4.97,2.09,4.28,93.09,154.38,61.3,3
4432,6.43,4.39,4.57,110.35,201.87,91.52,3
4433,12.37,4.54,5.18,113.95,220.15,106.2,3
4434,46.19,9.67,5.56,102.62,195.96,93.35,3
4435,74.28,8.94,7.06,76.84,133.91,57.07,4
4436,101.49,10.03,8.07,61.03,98.82,37.79,4
4437,126.04,8.34,6.61,54.86,84.82,29.95,3
4438,86.55,7.74,6.35,53.02,78.56,25.54,2
4439,44.05,7.1,6.27,48.86,69.75,20.89,2
4440,27.88,6.46,4.79,46.68,71.23,24.55,2
4441,16.77,5.42,4.41,82.43,114.1,31.68,3
4442,12.17,4.7,4.13,110.35,150.83,40.48,3
4443,23.86,4.19,4.12,130.3,187.13,56.83,3
4444,27.34,3.83,4.32,147.81,226.84,79.03,3
4445,54.06,3.68,4.01,108.86,145.55,36.69,3
4446,67.44,4.75,4.27,121.57,179.24,57.67,3
4447,64.8,5.24,5.13,121.6,194.81,73.21,3
4448,51.28,5.36,4.85,105.11,152.94,47.84,2
4449,40.45,8.77,4.02,82.34,101.35,19.01,2
4450,29.27,8.35,4.55,71.36,83.34,11.98,2
4451,28.97,7.88,4.19,73.43,88.69,15.26,2
4452,20.69,6.61,3.95,59.78,68.13,8.35,2
4453,14.5,5.56,3.81,60.2,70.77,10.58,2
4454,11.15,5.42,3.6,61.92,82.62,20.69,2
4455,14.81,4.69,3.41,71.6,100.39,28.8,3
4456,10.6,4.18,3.74,124.29,213.84,89.55,4
4457,16.36,3.83,5.1,249.18,525.37,276.18,3
4458,43.57,3.64,3.49,115.61,165.15,49.54,3
4459,37.15,4.71,3.36,104.97,155.13,50.16,2
4460,31.81,4.86,3.23,77.24,102.5,25.26,2
4461,32.02,4.53,3.32,88.41,121.16,32.74,2
4462,24.18,4.68,3.22,58.18,84.38,26.2,2
4463,17.31,7.42,3.82,50.45,73.53,23.08,2
4464,12.15,11.54,3.65,70.46,92.55,22.09,2
4465,10.14,10.08,3.94,72.52,99.02,26.5,2
4466,12.06,8.06,3.69,96.12,122.75,26.62,2
4467,10.12,5.71,3.87,85.82,108.94,23.12,2
4468,8.52,4.37,3.74,99.91,130.39,30.49,2
4469,7.69,3.29,3.61,96.64,126.08,29.44,2
4470,7.14,2.65,3.57,69.61,84.89,15.28,1
4471,6.74,2.47,3.51,48.9,60.15,11.26,2
4472,6.8,2.54,3.7,53.82,68.84,15.02,2
4473,6.68,2.41,3.6,54.15,65.37,11.22,1
4474,6.03,2.05,3.57,37.04,44.88,7.84,1
4475,6.3,2.47,3.56,41.79,48.77,6.98,1
4476,5.31,2.5,3.54,46.07,53.72,7.66,2
4477,4.62,2.65,3.54,60.16,80.55,20.39,2
4478,4.13,2.32,3.66,61.58,89.38,27.8,2
4479,3.81,1.66,3.59,72.19,102.59,30.4,3
4480,3.92,2.0,3.92,108.19,156.32,48.13,2
4481,4.76,1.56,3.89,98.58,146.28,47.7,2
4482,4.62,1.89,4.04,80.58,126.53,45.95,2
4483,24.89,4.72,3.76,72.07,109.19,37.12,3
4484,29.95,7.16,4.85,163.21,261.76,98.55,4
4485,51.85,6.74,5.23,207.89,380.67,172.78,3
4486,51.6,5.92,5.45,186.15,350.56,164.41,3
4487,78.57,22.47,5.18,150.27,271.52,121.26,3
4488,65.66,17.67,4.29,81.81,109.21,27.4,2
4489,46.58,13.87,4.24,94.17,131.74,37.57,3
4490,59.15,11.55,4.43,111.28,165.16,53.87,3
4491,46.54,9.03,4.54,105.37,150.97,45.6,3
4492,42.98,8.11,4.46,100.92,151.1,50.18,3
4493,34.58,6.88,4.72,118.28,207.88,89.6,2
4494,27.6,5.72,4.38,77.3,121.09,43.79,2
4495,24.45,5.05,4.41,79.6,138.3,58.7,2
4496,20.11,5.01,4.8,84.63,163.67,79.05,2
4497,14.32,4.88,4.71,72.88,141.23,68.35,2
4498,18.06,4.39,4.94,92.65,193.74,101.09,2
4499,42.26,4.37,5.18,93.74,195.03,101.29,2
4500,49.4,4.87,5.72,86.8,159.39,72.59,3
4501,82.62,5.4,4.92,85.39,143.5,58.11,4
4502,92.08,11.6,4.84,49.13,71.39,22.26,3
4503,70.74,10.03,4.86,54.3,73.53,19.22,3
4504,63.3,9.82,4.76,66.74,91.77,25.03,2
4505,48.36,19.1,4.63,83.39,112.98,29.59,3
4506,38.88,14.55,4.93,108.85,154.58,45.73,3
4507,41.57,11.14,5.38,162.82,283.64,120.82,4
4508,34.14,8.7,6.36,217.81,439.22,221.41,2
4509,47.96,16.43,4.83,96.08,164.79,68.71,3
4510,53.65,12.86,4.84,99.5,170.39,70.89,3
4511,60.76,17.73,4.88,112.18,208.71,96.52,3
4512,49.24,13.35,4.88,109.24,195.66,86.42,3
4513,52.56,11.14,4.62,85.1,141.28,56.18,2
4514,47.83,12.21,4.54,68.61,122.88,54.26,2
4515,33.54,9.76,5.0,83.6,157.73,74.13,2
4516,24.89,8.98,5.12,86.42,154.95,68.53,3
4517,36.37,8.05,5.4,131.85,274.48,142.63,3
4518,27.54,6.67,5.39,152.66,320.14,167.48,3
4519,39.76,8.38,5.56,140.92,299.28,158.36,3
4520,48.77,16.21,5.47,130.6,256.47,125.86,3
4521,52.85,15.2,6.02,110.16,211.47,101.31,3
4522,83.21,21.49,5.43,116.5,196.79,80.3,4
4523,95.99,27.92,5.91,108.3,171.47,63.18,3
4524,84.22,21.12,5.05,124.5,185.52,61.02,3
4525,58.6,23.94,4.88,124.62,188.85,64.23,3
4526,63.56,28.28,4.76,106.53,153.89,47.35,3
4527,53.07,20.82,4.68,130.29,197.82,67.53,3
4528,54.8,17.94,4.71,130.96,189.57,58.61,3
4529,54.36,20.0,5.03,141.22,218.03,76.82,3
4530,36.7,16.03,5.44,189.0,348.95,159.95,3
4531,45.9,17.93,5.49,171.13,321.84,150.71,3
4532,71.4,28.77,4.87,144.44,249.38,104.94,3
4533,43.94,21.06,4.72,129.78,219.47,89.69,3
4534,54.15,16.22,4.68,123.02,201.7,78.68,3
4535,51.34,14.05,4.63,109.84,172.64,62.81,2
4536,44.25,11.34,4.62,90.43,129.17,38.74,2
4537,48.32,13.55,4.74,79.44,126.87,47.43,2
4538,37.89,24.6,4.58,82.72,120.06,37.34,2
4539,27.16,18.26,4.5,84.77,125.34,40.58,2
4540,19.6,15.4,4.77,92.95,156.09,63.14,3
