,S1_PM10,S1_PM25,S1_SO2,S1_NO2,S1_NOX,S1_NO
1698,50.3,5.3,2.93,9.83,11.34,1.51
1699,51.77,4.85,3.09,10.28,11.83,1.55
1700,41.0,5.41,3.11,14.81,17.49,2.68
1701,27.08,5.46,3.06,15.17,17.26,2.09
1702,22.09,5.58,3.11,20.49,22.71,2.22
1703,34.37,5.74,3.06,41.38,44.28,2.9
1704,25.39,5.16,2.99,90.2,96.13,5.93
1705,46.04,5.1,3.55,140.67,193.73,53.06
1706,51.14,4.48,3.74,137.12,202.13,65.01
1707,70.48,4.75,3.67,110.48,149.04,38.56
1708,68.26,4.97,3.39,86.51,104.31,17.8
1709,56.74,4.58,3.19,65.02,74.92,9.9
1710,53.19,5.13,3.15,58.17,63.17,5.0
1711,46.43,5.48,3.23,43.29,45.1,1.81
1712,52.02,5.51,3.13,41.71,44.37,2.66
1713,46.95,4.39,3.13,42.22,51.3,9.08
1714,29.68,6.54,3.56,58.32,79.12,20.8
1715,25.81,9.52,3.45,63.09,87.15,24.06
1716,36.93,10.4,3.65,67.21,90.54,23.33
1717,24.49,11.76,3.31,48.34,60.43,12.09
1718,24.88,7.92,3.52,30.69,37.79,7.1
1719,35.92,6.54,3.6,23.11,27.04,3.93
1720,34.49,5.75,3.78,37.54,45.08,7.54
1721,36.56,4.42,3.58,38.0,43.15,5.15
1722,38.98,4.7,3.71,29.39,32.35,2.96
1723,34.99,5.36,3.24,23.77,26.21,2.44
1724,31.88,5.13,3.24,24.92,27.95,3.03
1725,37.74,4.44,3.31,31.78,37.72,5.94
1726,28.53,4.82,3.27,47.07,50.19,3.12
1727,44.24,5.08,3.22,81.87,88.5,6.63
1728,60.31,4.55,3.97,165.55,201.49,35.94
1729,57.84,4.46,3.68,135.57,173.13,37.56
1730,77.95,3.8,3.77,129.95,176.54,46.59
1731,86.66,4.62,3.69,91.09,109.09,18.0
1732,35.4,5.61,3.3,52.57,56.47,3.9
1733,37.94,4.35,3.69,55.51,59.89,4.38
1734,37.91,4.69,3.68,56.38,70.31,13.93
1735,31.44,11.63,3.7,67.59,92.27,24.68
1736,25.92,10.89,4.14,70.44,96.3,25.86
1737,29.25,10.55,3.92,67.85,87.44,19.59
1738,22.32,12.6,3.65,56.34,68.39,12.05
1739,17.91,8.37,3.63,32.46,38.27,5.81
1740,29.12,6.3,3.74,21.79,24.97,3.18
1741,47.11,5.47,3.75,18.83,21.34,2.51
1742,43.56,5.12,3.52,25.37,30.4,5.03
1743,33.19,4.8,3.47,152.74,168.32,15.58
1744,58.66,4.88,3.74,126.91,143.5,16.59
1745,61.17,4.84,3.79,192.28,283.76,91.48
1746,77.45,4.6,3.31,129.68,163.1,33.42
1747,45.57,4.76,3.06,24.93,26.67,1.74
1748,32.34,5.25,2.95,48.37,57.55,9.18
1749,22.66,7.74,3.08,50.25,62.52,12.27
1750,28.21,10.77,2.98,43.68,54.34,10.66
1751,32.73,11.77,3.22,29.32,34.51,5.19
1752,23.41,11.95,3.14,20.06,23.5,3.44
1753,26.38,8.45,3.17,18.07,20.87,2.8
1754,30.18,6.33,3.51,19.46,22.33,2.87
1755,27.24,5.66,3.42,19.91,23.7,3.79
1756,35.91,5.37,4.11,28.61,32.44,3.83
1757,39.47,4.58,3.92,27.77,31.43,3.66
1758,44.95,4.5,3.88,28.13,31.2,3.07
1759,36.04,3.81,4.12,24.33,27.13,2.8
1760,49.8,4.58,3.68,33.01,36.2,3.19
1761,41.24,4.44,3.29,48.81,51.57,2.76
1762,48.28,4.35,2.85,28.06,30.16,2.1
1763,48.17,4.62,2.98,30.86,32.23,1.37
1764,39.2,4.93,3.16,29.42,30.91,1.49
1765,37.74,4.82,2.94,36.56,37.81,1.25
1766,41.6,4.5,2.87,41.65,43.06,1.41
1767,33.73,5.09,2.75,22.0,23.15,1.15
1768,29.98,5.01,2.89,15.02,16.13,1.11
1769,20.65,5.0,2.79,13.95,14.68,0.73
1770,20.1,5.38,2.95,16.89,17.63,0.74
1771,27.6,5.83,2.84,22.98,25.17,2.19
1772,20.91,12.25,2.98,14.59,16.69,2.1
1773,17.52,11.11,2.81,12.41,14.71,2.3
1774,15.73,9.58,2.74,10.26,12.16,1.9
1775,14.89,8.56,2.63,10.31,12.32,2.01
1776,25.72,4.84,3.18,28.67,30.08,1.41
1777,25.41,4.76,3.23,25.13,26.01,0.88
1778,20.32,4.58,2.87,27.56,28.58,1.02
1779,16.48,4.78,2.89,42.5,44.63,2.13
1780,18.4,4.44,2.85,36.13,37.63,1.5
1781,17.46,4.63,2.88,52.33,55.73,3.4
1782,33.72,4.46,3.05,37.93,39.94,2.01
1783,28.31,4.73,2.98,21.49,23.85,2.36
1784,25.49,4.97,3.04,28.05,30.86,2.81
1785,22.26,4.61,3.01,65.37,89.67,24.3
1786,30.73,5.15,3.1,90.3,136.5,46.2
1787,50.27,4.9,3.05,69.73,99.15,29.42
1788,51.19,7.89,3.02,41.14,52.22,11.08
1789,42.46,14.2,3.12,29.99,37.03,7.04
1790,26.82,13.22,2.72,19.46,23.11,3.65
1791,21.12,15.62,2.63,13.04,15.07,2.03
1792,21.24,16.47,2.75,9.06,10.47,1.41
1793,24.6,3.0,2.89,10.1,11.05,0.95
1794,27.1,3.0,2.65,13.12,14.16,1.04
1795,33.78,3.16,2.65,17.67,19.99,2.32
1796,27.59,6.23,2.89,16.59,19.29,2.7
1797,21.72,11.22,2.86,14.92,17.8,2.88
1798,27.49,15.15,2.88,14.29,17.46,3.17
1799,21.35,12.34,3.1,12.9,15.34,2.44
1800,23.54,12.81,3.33,10.64,12.56,1.92
1801,19.36,11.63,3.7,11.4,13.61,2.21
1802,17.15,7.91,3.72,17.27,20.91,3.64
1803,16.25,6.83,3.63,14.82,17.76,2.94
1804,17.33,4.24,3.52,19.77,21.35,1.58
1805,35.49,3.62,3.06,23.95,25.23,1.28
1806,32.26,3.31,2.95,32.96,34.45,1.49
1807,24.52,3.16,3.1,29.28,30.47,1.19
1808,19.41,3.08,3.12,34.49,35.82,1.33
1809,18.19,3.04,3.16,35.93,37.1,1.17
1810,16.56,3.02,3.22,30.24,31.23,0.99
1811,17.72,3.01,3.3,34.59,36.69,2.1
1812,23.1,3.01,3.32,29.61,30.97,1.36
1813,17.54,3.01,3.22,17.99,18.89,0.9
1814,16.01,3.0,3.02,14.0,14.97,0.97
1815,18.07,3.13,3.17,15.26,16.86,1.6
1816,16.53,5.34,2.95,13.52,15.11,1.59
1817,14.69,6.03,3.19,14.91,20.56,5.65
1818,13.75,9.73,3.26,7.26,8.84,1.58
1819,20.76,10.21,3.09,7.34,8.75,1.41
1820,17.74,10.91,2.98,7.47,8.87,1.4
1821,15.1,10.96,3.54,9.4,11.48,2.08
1822,14.08,8.12,4.17,10.51,12.68,2.17
1823,14.64,8.62,4.3,9.26,11.19,1.93
1824,14.25,9.94,4.07,10.45,12.11,1.66
1825,19.68,7.97,3.96,9.88,11.06,1.18
1826,20.15,7.94,3.61,10.26,11.56,1.3
1827,35.34,5.39,2.71,40.74,54.75,14.01
1828,39.6,9.68,3.43,18.07,23.99,5.92
1829,40.17,10.98,3.46,15.92,22.43,6.51
1830,34.76,11.9,3.45,13.48,18.63,5.15
1831,40.17,8.68,3.24,14.77,19.9,5.13
1832,32.3,11.87,3.35,20.68,26.24,5.56
1833,24.71,10.51,3.42,40.11,46.73,6.62
1834,43.32,12.74,3.68,82.33,91.15,8.82
1835,74.38,13.06,3.74,140.67,166.35,25.68
1836,74.14,34.89,3.56,53.25,61.97,8.72
1837,77.67,30.67,3.5,39.24,44.46,5.22
1838,54.15,19.6,3.35,35.81,41.21,5.4
1839,43.51,21.11,3.17,27.88,33.37,5.49
1840,33.37,14.63,3.24,35.31,40.51,5.2
1841,37.32,23.49,3.2,22.1,26.36,4.26
1842,28.73,17.06,3.27,31.5,36.86,5.36
1843,29.71,13.08,3.44,39.84,45.17,5.33
1844,33.09,17.05,3.29,64.67,82.12,17.45
1845,39.69,36.24,3.7,89.57,128.94,39.37
1846,35.13,15.1,3.12,39.2,50.01,10.81
1847,29.08,17.18,3.24,33.25,42.09,8.84
1848,36.72,19.35,3.19,25.75,33.18,7.43
1849,23.89,14.72,3.2,14.85,20.25,5.4
1850,29.2,9.96,3.2,12.43,17.76,5.33
1851,25.34,8.34,3.26,13.65,20.67,7.02
1852,23.46,6.86,3.44,16.49,22.47,5.98
1853,18.64,7.4,3.26,13.07,18.18,5.11
1854,22.28,6.98,3.31,14.8,19.74,4.94
1855,24.14,7.29,3.33,30.8,36.67,5.87
1856,20.71,6.57,3.29,53.27,61.13,7.86
1857,40.98,17.82,3.4,32.59,38.11,5.52
1858,46.24,29.37,3.4,30.18,35.81,5.63
1859,51.59,41.46,3.29,32.83,38.08,5.25
1860,46.83,36.16,3.43,41.26,46.23,4.97
1861,51.56,33.42,3.43,48.95,54.79,5.84
1862,47.72,31.84,3.61,31.83,36.57,4.74
1863,42.43,27.14,3.66,22.85,27.37,4.52
1864,41.96,16.75,3.51,25.26,29.86,4.6
1865,38.65,32.03,3.6,29.04,34.82,5.78
1866,25.92,24.31,4.28,43.63,54.08,10.45
1867,46.36,19.92,3.73,26.95,35.2,8.25
1868,29.19,13.04,3.73,18.51,25.14,6.63
1869,21.75,9.87,3.29,17.47,23.16,5.69
1870,29.72,9.43,3.55,26.8,34.68,7.88
1871,44.18,12.53,3.96,22.16,31.16,9.0
1872,47.53,13.33,4.0,20.06,28.35,8.29
1873,37.18,15.5,4.33,22.22,29.32,7.1
1874,33.43,11.85,3.95,17.28,23.7,6.42
1875,48.06,8.26,3.96,16.57,22.73,6.16
1876,54.08,11.74,3.83,23.31,30.21,6.9
1877,43.62,10.59,3.69,32.12,39.39,7.27
1878,41.88,24.23,3.55,34.67,43.14,8.47
1879,49.58,18.23,3.39,30.99,36.21,5.22
1880,48.29,28.94,3.44,34.03,39.09,5.06
1881,55.16,32.03,3.48,38.62,44.1,5.48
1882,41.21,31.85,3.44,44.57,50.39,5.82
1883,43.05,30.17,3.46,49.93,54.89,4.96
1884,41.32,36.18,3.47,26.82,31.32,4.5
1885,27.04,26.39,3.25,27.21,34.9,7.69
1886,23.8,17.82,3.01,13.97,19.56,5.59
1887,23.99,11.22,3.16,13.04,18.51,5.47
1888,29.04,9.92,3.14,17.18,23.53,6.35
1889,36.44,15.95,3.43,19.99,26.83,6.84
1890,27.98,26.51,3.58,30.65,38.34,7.69
1891,47.08,17.49,3.46,25.73,32.69,6.96
1892,45.56,35.82,3.3,22.07,28.12,6.05
1893,29.6,24.38,3.19,22.0,28.07,6.07
1894,27.4,14.49,3.45,23.76,30.09,6.33
1895,19.26,9.32,3.24,32.48,39.79,7.31
1896,17.39,9.14,3.24,38.87,46.59,7.72
1897,17.58,8.2,3.17,35.27,40.9,5.63
1898,39.4,7.78,3.1,29.3,34.54,5.24
1899,26.34,17.55,3.23,35.21,41.6,6.39
1900,24.52,15.14,3.15,28.24,34.31,6.07
1901,19.59,18.94,3.01,22.28,27.87,5.59
1902,16.95,14.82,2.96,22.53,28.03,5.5
1903,14.68,10.64,3.17,18.06,22.89,4.83
1904,27.21,8.97,3.13,13.64,18.08,4.44
1905,20.34,6.76,3.19,11.52,16.41,4.89
1906,27.84,10.1,3.0,10.15,14.51,4.36
1907,19.81,9.48,3.0,32.77,54.32,21.55
1908,16.0,14.5,3.02,20.62,27.9,7.28
1909,15.36,10.95,3.08,16.9,23.42,6.52
1910,19.03,9.25,3.12,15.67,21.83,6.16
1911,15.97,8.21,3.11,15.49,21.74,6.25
1912,15.0,8.29,3.08,19.37,27.26,7.89
1913,17.0,12.0,3.24,20.92,30.45,9.53
1914,17.95,9.71,3.0,25.48,35.56,10.08
1915,24.75,8.02,3.14,28.93,38.44,9.51
1916,18.62,8.3,3.05,26.57,35.76,9.19
1917,18.3,8.32,3.03,27.61,35.91,8.3
1918,25.92,8.05,3.15,27.08,34.83,7.75
1919,26.24,10.05,3.25,32.36,40.9,8.54
1920,22.82,7.63,3.21,40.66,50.63,9.97
1921,15.78,9.63,3.43,42.8,53.42,10.62
1922,29.34,18.56,3.38,31.35,39.12,7.77
1923,33.98,19.92,3.29,21.82,28.31,6.49
1924,22.76,19.9,3.37,17.48,22.42,4.94
1925,17.17,14.04,3.31,12.91,17.44,4.53
1926,15.91,9.39,3.18,12.1,16.98,4.88
1927,17.93,17.32,3.48,20.22,27.72,7.5
1928,14.87,14.13,3.2,25.94,32.57,6.63
1929,23.8,9.45,3.4,25.92,33.26,7.34
1930,31.89,5.33,3.3,14.07,21.02,6.95
1931,26.65,4.17,3.48,15.98,23.06,7.08
1932,28.76,4.57,3.29,13.45,19.8,6.35
1933,20.45,6.18,3.33,16.69,23.78,7.09
1934,17.71,6.87,3.25,16.45,23.02,6.57
1935,26.63,7.86,3.09,16.56,22.89,6.33
1936,42.67,7.18,3.16,26.26,33.39,7.13
1937,27.1,6.73,3.46,33.63,41.0,7.37
1938,28.31,19.73,3.75,37.16,43.43,6.27
1939,37.57,14.13,4.05,45.68,52.36,6.68
1940,36.37,11.32,4.23,44.33,50.08,5.75
1941,34.97,13.5,4.3,37.68,42.5,4.82
1942,26.91,10.17,4.36,37.02,41.62,4.6
1943,36.58,14.74,4.92,55.18,61.44,6.26
1944,41.13,34.32,4.8,47.62,52.86,5.24
1945,42.18,22.55,4.45,37.9,43.6,5.7
1946,58.9,20.16,4.14,46.44,51.79,5.35
1947,41.95,41.67,4.11,37.99,43.38,5.39
1948,43.2,41.06,4.25,47.74,61.77,14.03
1949,40.34,31.02,4.78,77.28,118.75,41.47
1950,36.02,35.12,5.59,70.38,101.61,31.23
1951,49.3,27.36,4.74,24.47,34.01,9.54
1952,31.36,22.37,4.37,15.66,22.81,7.15
1953,21.63,15.46,4.45,16.16,23.29,7.13
1954,17.5,11.59,4.23,10.94,16.41,5.47
1955,28.79,8.96,4.23,12.08,17.72,5.64
1956,20.83,9.04,3.98,15.46,22.02,6.56
1957,32.38,7.3,4.13,15.27,21.88,6.61
1958,31.14,18.92,3.96,11.81,17.52,5.71
1959,23.43,15.15,4.07,20.46,26.98,6.52
1960,35.52,12.4,4.56,25.69,32.43,6.74
1961,25.01,10.55,4.69,32.38,38.42,6.04
1962,20.37,8.12,4.61,66.02,73.72,7.7
1963,71.2,8.14,4.68,74.17,83.19,9.02
1964,45.95,15.23,4.87,56.22,62.96,6.74
1965,46.35,19.99,4.64,53.69,59.75,6.06
1966,51.36,23.85,4.77,98.03,112.76,14.73
1967,42.79,23.64,4.07,40.8,47.0,6.2
1968,38.27,21.68,4.2,41.41,46.51,5.1
1969,29.03,14.89,4.4,38.89,44.66,5.77
1970,36.69,13.9,4.11,49.65,62.49,12.84
1971,38.17,25.71,4.43,28.95,37.57,8.62
1972,30.5,17.5,4.35,20.56,26.74,6.18
1973,45.58,12.65,4.28,15.16,20.31,5.15
1974,50.16,30.77,3.93,13.78,19.57,5.79
1975,44.27,23.05,4.11,12.91,18.14,5.23
1976,36.73,17.08,4.03,15.29,21.1,5.81
1977,43.26,16.36,3.93,14.04,19.08,5.04
1978,35.35,11.77,3.96,18.75,24.24,5.49
1979,34.47,9.6,3.81,31.99,38.85,6.86
1980,40.98,21.85,4.0,54.14,60.59,6.45
1981,43.7,34.24,4.0,55.62,60.89,5.27
1982,46.13,22.17,4.22,65.41,71.33,5.92
1983,51.0,38.32,4.03,42.6,47.86,5.26
1984,71.13,34.54,3.85,71.47,77.21,5.74
1985,69.44,37.54,4.04,73.09,78.9,5.81
1986,62.06,36.9,3.84,75.81,83.63,7.82
1987,55.26,32.2,3.79,43.21,48.62,5.41
1988,60.72,48.77,3.75,37.77,42.88,5.11
1989,46.14,35.22,3.61,32.91,38.11,5.2
1990,45.59,44.09,3.77,59.36,73.27,13.91
1991,48.88,37.45,3.83,86.64,116.55,29.91
1992,40.68,26.8,4.14,58.38,77.71,19.33
1993,29.19,18.2,4.02,36.1,45.45,9.35
1994,30.08,12.77,3.96,35.87,44.64,8.77
1995,37.82,17.58,3.85,26.78,33.28,6.5
1996,34.02,18.2,3.48,14.59,19.68,5.09
1997,39.73,12.69,3.3,15.97,21.54,5.57
1998,27.6,9.94,3.38,15.07,20.54,5.47
1999,21.97,7.32,3.29,15.91,21.66,5.75
2000,36.82,8.25,3.66,19.34,24.87,5.53
2001,24.76,8.15,3.52,28.35,34.77,6.42
2002,24.38,14.32,3.7,49.27,56.51,7.24
2003,28.54,22.54,4.88,53.85,59.77,5.92
2004,49.27,18.65,3.85,48.95,55.29,6.34
2005,44.05,18.27,3.76,44.05,49.01,4.96
2006,47.74,14.26,4.11,78.26,87.65,9.39
2007,56.66,17.34,4.76,109.74,135.09,25.35
2008,63.54,26.01,4.29,85.3,100.32,15.02
2009,74.44,55.7,4.1,60.94,67.72,6.78
2010,70.52,44.66,4.04,42.15,47.24,5.09
2011,56.59,29.41,3.91,37.05,41.97,4.92
2012,50.06,18.94,3.77,35.24,41.33,6.09
2013,49.7,23.75,3.91,76.46,115.46,39.0
2014,57.66,46.22,4.36,102.43,153.99,51.56
2015,47.37,46.34,4.56,103.39,149.45,46.06
2016,47.28,30.75,4.38,71.89,93.22,21.33
2017,32.68,20.82,3.98,41.46,52.67,11.21
2018,30.86,15.11,3.95,30.43,38.41,7.98
2019,35.62,14.58,3.87,27.89,34.73,6.84
2020,24.85,15.64,3.8,25.86,31.64,5.78
2021,34.54,12.97,3.57,19.11,24.24,5.13
2022,39.37,10.29,3.59,15.98,20.71,4.73
2023,47.7,9.43,3.32,14.84,19.91,5.07
2024,32.36,9.11,3.24,22.19,28.0,5.81
2025,44.36,16.05,3.17,34.13,41.7,7.57
2026,52.4,14.32,3.37,50.63,59.05,8.42
2027,66.01,26.26,3.99,70.95,77.46,6.51
2028,59.56,22.78,4.22,66.06,72.87,6.81
2029,62.91,27.37,3.64,58.61,66.28,7.67
2030,66.93,23.63,5.39,64.48,70.69,6.21
2031,63.4,28.41,4.9,55.95,62.8,6.85
2032,41.04,21.12,3.81,28.03,32.96,4.93
2033,42.94,21.7,3.75,28.8,34.63,5.83
2034,43.0,42.11,3.82,46.85,58.7,11.85
2035,40.31,29.19,4.02,38.53,49.08,10.55
2036,37.33,25.55,3.7,16.56,23.2,6.64
2037,41.13,16.22,3.72,13.36,19.17,5.81
2038,47.14,22.29,3.7,13.41,19.25,5.84
2039,32.18,15.45,3.7,11.66,17.21,5.55
2040,29.31,11.77,3.48,15.45,21.61,6.16
2041,31.31,9.84,3.87,14.98,21.26,6.28
2042,37.87,7.69,3.85,14.38,20.97,6.59
2043,47.12,6.1,3.72,17.76,24.22,6.46
2044,30.17,7.46,3.56,20.34,26.75,6.41
2045,33.09,6.8,3.91,25.89,33.0,7.11
2046,35.4,17.41,3.9,27.4,33.37,5.97
2047,41.16,15.09,4.09,34.25,39.52,5.27
2048,51.49,26.62,4.08,30.16,35.57,5.41
2049,60.37,24.48,4.05,28.76,33.93,5.17
2050,40.68,15.49,3.99,30.98,36.03,5.05
2051,28.44,10.18,3.87,29.92,35.78,5.86
2052,21.34,9.45,3.48,21.34,25.76,4.42
2053,18.74,8.79,3.32,21.71,26.08,4.37
2054,37.21,7.37,3.42,15.41,19.94,4.53
2055,42.4,7.26,3.5,15.04,19.38,4.34
2056,44.52,6.49,3.53,20.42,25.01,4.59
2057,28.1,6.78,3.55,39.8,47.21,7.41
2058,22.84,20.19,3.54,30.24,38.3,8.06
2059,34.57,19.84,3.49,10.93,16.08,5.15
2060,25.04,14.09,3.16,10.5,15.58,5.08
2061,20.33,9.65,3.1,10.69,15.76,5.07
2062,25.5,6.42,3.0,10.38,16.12,5.74
2063,20.1,4.71,3.07,10.97,16.19,5.22
2064,17.12,6.83,3.1,14.0,20.14,6.14
2065,16.46,5.31,3.1,13.8,20.41,6.61
2066,16.82,4.16,3.21,13.7,19.83,6.13
2067,30.99,5.81,3.3,17.09,23.03,5.94
2068,36.7,6.2,3.17,20.21,26.04,5.83
2069,25.62,6.18,3.28,28.7,34.28,5.58
2070,44.49,5.79,3.23,39.47,47.16,7.69
2071,47.99,24.03,3.38,38.14,42.89,4.75
2072,57.14,18.97,3.31,44.97,50.07,5.1
2073,45.88,17.86,3.25,42.85,47.76,4.91
2074,58.11,14.26,2.96,32.47,36.96,4.49
2075,45.78,20.1,3.03,19.67,24.06,4.39
2076,41.83,35.68,2.86,13.3,17.55,4.25
2077,34.52,23.14,2.84,10.87,15.11,4.24
2078,41.36,13.84,3.1,14.0,18.65,4.65
2079,40.47,14.51,2.95,24.1,28.75,4.65
2080,27.29,12.27,3.32,42.02,50.22,8.2
2081,31.36,30.83,3.28,26.33,36.94,10.61
2082,32.05,19.05,3.25,22.58,30.27,7.69
2083,28.18,12.2,3.31,14.85,20.86,6.01
2084,31.81,10.29,3.36,11.57,17.19,5.62
2085,40.07,9.36,3.49,13.04,19.12,6.08
2086,46.62,9.57,3.62,15.87,21.85,5.98
2087,34.38,8.31,3.69,13.6,19.23,5.63
2088,23.87,8.11,3.53,14.35,20.43,6.08
2089,20.06,6.63,3.5,14.33,19.82,5.49
2090,31.81,29.81,3.59,25.51,31.99,6.48
2091,46.24,21.8,3.9,56.04,63.83,7.79
2092,69.93,14.84,3.88,78.44,86.35,7.91
2093,65.06,9.85,3.97,75.69,82.7,7.01
2094,95.36,9.74,3.82,48.72,53.48,4.76
2095,89.67,11.58,3.66,36.67,41.35,4.68
2096,66.27,21.4,3.72,36.65,41.25,4.6
2097,39.49,15.91,3.59,28.87,33.7,4.83
2098,48.38,12.74,3.51,25.68,30.23,4.55
2099,40.52,10.59,3.69,22.54,27.06,4.52
2100,40.42,24.79,3.55,13.44,17.81,4.37
2101,37.16,17.42,3.65,25.7,30.44,4.74
2102,39.76,15.18,3.83,29.88,36.55,6.67
2103,30.94,21.96,3.77,46.74,59.33,12.59
2104,32.5,26.95,3.92,41.75,54.62,12.87
2105,33.34,19.12,3.77,31.7,42.11,10.41
2106,24.34,11.96,3.79,27.29,36.43,9.14
2107,30.65,10.76,3.71,22.92,30.51,7.59
2108,29.8,9.3,3.78,16.31,22.71,6.4
2109,46.87,9.09,3.92,13.17,18.7,5.53
2110,47.51,9.33,3.98,12.8,18.19,5.39
2111,31.95,7.74,3.89,13.32,19.51,6.19
2112,26.19,7.98,4.12,15.66,21.29,5.63
2113,49.27,7.59,3.95,16.68,22.24,5.56
2114,41.01,6.53,3.82,26.18,32.26,6.08
2115,34.3,9.43,4.07,45.94,55.5,9.56
2116,64.06,9.35,4.53,36.53,42.11,5.58
2117,70.16,8.72,4.09,43.58,49.1,5.52
2118,49.61,8.57,4.38,39.35,44.68,5.33
2119,55.3,7.38,4.51,57.29,62.74,5.45
2120,42.86,8.27,4.58,41.44,46.19,4.75
2121,39.27,9.39,3.9,35.35,39.97,4.62
2122,43.54,9.44,3.73,28.83,33.45,4.62
2123,48.19,24.08,3.86,26.75,31.37,4.62
2124,33.13,17.85,4.08,35.03,39.86,4.83
2125,36.13,19.39,3.89,34.54,39.82,5.28
2126,50.3,30.3,3.84,53.17,67.92,14.75
2127,43.86,36.16,3.94,51.76,66.52,14.76
2128,58.61,36.62,4.16,56.86,87.2,30.34
2129,77.48,28.76,3.69,20.37,27.75,7.38
2130,57.94,19.1,3.8,16.05,22.41,6.36
2131,35.61,13.39,3.77,14.03,20.58,6.55
2132,40.7,10.99,3.81,13.66,19.88,6.22
2133,27.62,9.56,3.68,13.07,19.02,5.95
2134,30.21,8.99,4.62,13.09,19.07,5.98
2135,35.26,10.56,3.69,12.49,19.17,6.68
2136,26.08,11.67,3.86,12.62,18.03,5.41
2137,34.7,10.2,3.99,16.72,22.81,6.09
2138,60.87,10.01,4.02,30.63,37.27,6.64
2139,58.37,7.64,3.87,42.86,50.0,7.14
2140,43.38,15.24,3.78,39.92,46.47,6.55
2141,84.58,12.43,3.75,34.42,39.13,4.71
2142,64.54,30.91,3.83,28.79,34.58,5.79
2143,67.26,27.74,4.05,26.2,31.82,5.62
2144,59.28,35.86,4.15,23.55,27.91,4.36
2145,36.55,23.85,3.97,24.32,28.51,4.19
2146,36.41,16.84,3.73,21.88,26.1,4.22
2147,47.39,27.32,4.7,24.85,29.24,4.39
2148,30.16,29.29,4.65,24.68,29.11,4.43
2149,36.79,30.06,4.11,29.85,34.65,4.8
2150,48.58,27.58,4.23,50.91,62.97,12.06
2151,52.46,37.92,6.14,58.62,75.82,17.2
2152,51.54,47.36,4.31,30.28,39.41,9.13
2153,43.33,30.73,3.85,26.89,35.42,8.53
2154,42.75,30.43,3.76,21.0,28.01,7.01
2155,44.88,30.87,3.92,18.56,24.87,6.31
2156,41.39,23.44,3.9,15.59,20.93,5.34
2157,38.4,14.76,4.0,14.94,20.04,5.1
2158,43.44,12.18,3.65,19.71,24.82,5.11
2159,44.9,9.07,3.77,14.84,19.36,4.52
2160,36.73,7.53,3.68,13.44,17.8,4.36
2161,25.62,9.14,3.34,36.73,43.98,7.25
2162,20.77,9.26,3.23,66.64,75.0,8.36
2163,23.55,14.75,3.64,114.64,130.28,15.64
2164,46.74,13.53,4.0,89.29,98.42,9.13
2165,47.21,17.28,5.28,71.36,77.92,6.56
2166,44.44,14.29,4.85,65.08,71.16,6.08
2167,56.15,27.62,5.54,48.06,52.73,4.67
2168,48.7,18.35,6.09,36.21,40.65,4.44
2169,44.23,17.52,7.02,38.79,43.39,4.6
2170,38.7,36.93,6.34,39.97,44.65,4.68
2171,26.26,25.06,5.21,32.55,37.66,5.11
2172,26.63,22.55,4.31,37.72,43.52,5.8
2173,39.31,37.02,4.59,57.11,68.43,11.32
2174,44.81,43.88,5.6,53.03,67.97,14.94
2175,38.15,29.48,5.04,18.31,24.57,6.26
2176,37.16,30.48,4.42,14.93,20.46,5.53
2177,30.97,20.6,4.34,15.91,22.51,6.6
2178,22.76,14.86,4.46,14.5,20.77,6.27
2179,30.84,19.9,4.36,12.78,18.38,5.6
2180,33.53,15.34,4.45,16.81,22.2,5.39
2181,29.61,15.03,4.5,20.42,26.0,5.58
2182,33.39,12.85,4.58,22.94,29.16,6.22
2183,51.27,21.02,4.28,32.48,38.69,6.21
2184,53.84,31.93,4.26,40.7,46.98,6.28
2185,59.29,22.5,4.07,37.28,42.31,5.03
2186,62.32,19.3,4.59,60.47,66.3,5.83
2187,62.78,17.5,5.68,52.82,58.01,5.19
2188,39.93,25.7,5.45,37.21,42.01,4.8
2189,48.79,19.54,4.8,26.46,30.87,4.41
2190,31.28,12.41,4.62,26.79,31.21,4.42
2191,38.68,22.8,5.01,34.78,39.71,4.93
2192,48.67,28.8,4.93,38.11,42.82,4.71
2193,40.19,29.97,4.87,33.88,38.97,5.09
2194,63.0,21.76,4.36,29.97,35.11,5.14
2195,59.78,23.14,4.39,46.91,56.43,9.52
2196,37.2,36.39,4.58,61.03,75.94,14.91
2197,44.95,43.75,5.14,48.91,61.41,12.5
2198,42.94,28.55,4.86,32.87,41.87,9.0
2199,28.63,17.99,4.34,30.93,39.49,8.56
2200,38.37,13.36,4.19,27.11,34.47,7.36
2201,40.16,25.57,4.29,16.17,22.73,6.56
2202,38.12,25.92,4.24,15.02,21.2,6.18
2203,44.14,22.91,4.45,14.49,20.36,5.87
2204,36.13,21.44,4.28,14.28,19.7,5.42
2205,23.57,21.52,4.09,21.89,28.91,7.02
2206,37.64,22.66,4.39,29.94,35.94,6.0
2207,38.03,14.6,4.01,36.3,42.18,5.88
2208,42.6,10.63,3.76,35.04,40.53,5.49
2209,51.63,7.05,4.08,37.57,42.33,4.76
2210,43.8,14.52,4.25,35.96,41.3,5.34
2211,45.78,11.56,4.0,48.17,53.82,5.65
2212,59.41,8.57,4.25,52.94,57.95,5.01
2213,35.97,19.8,4.6,55.57,60.57,5.0
